id,dialogue
13828136,"Diane: Hey June, did u hear that Enrique is coming to Poland this year? <3 
June: Hey Diane, OMG really?? 
June: Remember how we adored him when we were teenagers?
Diane: Yeah, u still have that poster on ur wall :D
June: LOL, so when is the concert?
Diane: He starts his European tour on May 1st. But the only concert in Poland is on May 7th. 
Diane: It’s in Cracow though.
June: Oh, that’s great! How bout a long girls weekend in Cracow then?
Diane: That’s a fab idea! But we need to buy tickets asap. They're selling out fast.
June: What are the price ranges?
Diane: From 180 to 300 PLN.
Diane: <file_other>
June: That’s not too bad. I thought they would be pricier.
June: How about the ""Golden Circle"" area?
Diane: Might as well, I mean how many times are we gonna see Enrique live? :D
Diane: YOLO :)
June: Here's a preview of Enrique's tour: <file_video> 
June: Exactly. I’ll wire the money 4 the tickets :)
Diane: OK, thanks, I’ll look into the train tickets :)
Diane: Departure 4.05 and return 8.05?
June: Perfect!
Diane: I'll keep u posted :)
June: In touch! :)
Diane: ttys :)"
13864994,"Jamal: <file_photo>
Terry: Taj Mahal!
Maria: Yes, we visited it today with Jamal
Ken: it's such a beautiful mosque!
Maria: it's not a mosque!
Ken: what?
Maria: it's a mausoleum
Ken: I've always thought it's a mosque
Jamal: many people think so
Maria: it is a mausoleum that an emperor commissioned for his favourite wife
Maria: I think her name was Mumtaz Mahal
Jamal: correct! :D what a good pupil!
Maria: haha, because it's such a romantic story
Maria: 20000 people built the Taj Mahal, it's so monumental
Ken: what does the name mean?
Maria: Taj is a short version of Mumtaz
Maria: and Mumtaz Mahal means ""Crown of the Palace""
Ken: wow
Maria: Jamal was an amazing guide today
Ken: I wish I was there with you"
13728044,"Ryan: May decided to postpone the vote on the Brexit deal
Sam: really? why?
Ryan: I think she wants to get some extra time for campaigning 
Ryan: although they suggest she may want to negotiate again
Sam: I don't think Europe would agree
Ryan: oh, I'm sure Europe won't
Sam: so it's quite silly
Ryan: So we're heading for the hard Brexit
Sam: it seems so
Ryan: the pound plummeted after the announcement 
Sam: I'm not surprised
Ryan: but maybe it would be even worse after the vote
Sam: yes, she had no chance to win it
Sam: it has grown like a snowball against her
Ryan: I'm pretty sure she'll be out of the office soon
Sam: do you think she'll resign?
Ryan: I think the Tories will topple her soon
Sam: a rebellion?
Ryan: haha, rather a dirty coup d'état
Sam: by the conservative wing?
Ryan: yup, the dirty nationalists"
13715744,"Ashton: How are you guys? How is the general mood after the referendum?
Jean: I'm very depressed and disappointed 
Brigitte: I try to accept the democratic result but it's sad...
Ashton: But it was not such a big defeat I thought
Brigitte: 43.60% for yes
Ashton: it's not catastrophic at all
Jean: 6.5% is a huge advantage in democracy
Ashton: what was the turnout?
Brigitte: quite high, about 80% i think
Jean: 80.63% to be precise
Ashton: high!
Jean: Yes, but pointless 😭
Ashton: Do you think the white population voted ""no"" mostly
Jean: I'm sure
Brigitte: No Kanaks would vote ""no""
Ashton: I read that some were afraid of economic repercussions 
Jean: Yes, we were threatened by France
Brigitte: That we'll end up poor and forgotten
Jean: But we could have closer ties with our friends here, Australia, New Zealand and the Pacific community
Ashton: I'm sorry guys. I know you're real Kanak patriots
Jean: Thanks Ashton, we ended up like Scotland 😓
Ashton: hahaha, true"
13728609,"Kolby: Have you forgotten about me already ;)
Helene: Noooo of course not, I’m just busy, a lot of work.
Kolby: But is everything alright?
Helene: Yea, more or less, just a lot of stress
Kolby: Something happened?
Helene: Aaaah recently I had a disagreement with my manager and she reported it
Kolby: Was it bad?
Helene: I told her what people think about her, that’s it
Kolby: It’s probably one of the worst things to do ;)
Helene: I know, don’t torture me T___T
Kolby: OK, I’m sorry, you said something else?
Helene: That I’m sorry that her life is fucked up but it’s not my fault xD
Kolby: I’m afraid to ask if that was it ;p
Helene: Eeem no right after I said that she went to her desk and wrote a report xp
Kolby: So what now? Hope you won’t lose your job?
Helene: I think they will just give the warning
Kolby: Who?
Helene: There is like a small apartment that takes care of such things and they will read the report, then I have a meeting with them, they give me a reprimand, blah blah
Kolby: Haha you’ll have to behave ;)
Helene: Yesss, definitely"
13730165,"Winston: Hey, so do you know when you should be here?
Jess: Hey hey, not yet, still in NY
Winston: Nick waiting for you? :)
Jess: He will be here around 9, I'm still at the airport
Winston: Awesome, you two have fun!
Jess: Will do! :)
Winston: So you'll still be coming back to San Fran?
Jess: Yes. And then I'll decide when I'm coming over to see you
Winston: Great, just keep us posted
Jess: Should know tomorrow. Why, you have any plans?
Winston: No rush, it's only monday today.
Jess: I'll try to get myself sorted :)
Winston: It's been extra warm here, shorts and tshirt kind of weather
Jess: That's awesome! 
Winston: Just a heads up, we might need to go and check out a car on Wed
Jess: Ohhh you're getting a car??? YAY :D
Winston: Yeah, we need another car and I found a good deal on craigslist, just need to see in person though
Jess: Sure sure
Winston: Do you know how to ski?
Jess: ohhh I haven't in years! I could give it a try though. Should I bring my ski gear?
Winston: No need, my sister has plenty so don't worry
Jess: I know how to skate!!
Winston: Great! We can do that too. So just let me know once you figure everything out
Jess: Yay! can't wait to see you guys :)"
13612191,"Zoe: Good morning
Caleb: good morning
Zoe: how r u?
Caleb: ok just work late last night. and what are u doing now?
Zoe: i woke up some time ago and now just watching tv. u?
Caleb: I'm thinking about what time to come and see u?
Zoe: but for sure u can make it and come to London today?
Caleb: i just have to do one thing but yes i am sure
Zoe: :)
Caleb: what time is ok for u?
Zoe: what do you think about
Caleb: I can be there at 4pm
Zoe: just in case what time do u have the next bus? i'm asking because my student asked me if we can have a lesson today till 4:30pm
Caleb: If i take the next bus, I will arrive at 6 pm. Do you think it's ok, not too late for you?
Zoe: or you know what.. i will ask this guy if we can have this lesson tomorrow
Caleb: i want to have more time with you today and i will have my bus back at 9:30pm
Zoe: ok. 
Caleb: So it is up to u
Zoe: so i will postpone the lesson
Caleb: ok. sorry the bus back will be at 11pm
Zoe: oh ok
Caleb: ok so i will buy it now and will you meet me at Bus station?
Zoe: yes
Caleb: ok"
13680455,"Lisa: Good morning! :-D
Linda: Hi there!
Lisa: I feel it's going to be a beautiful day :-D
Linda: Do you?
Lisa: What's going on? I sense some blues...
Linda: Oh... It's a crappy morning for me. I have to leave my apartment.
Lisa: Oh no... Till when? Why? How did it come about?
Linda: I learnt about that while I was leaving the apartment block. I met the landlord and he handed me a notice. I've got 3 months to vacate the apartment. Why? I don't know. He may have a new tenant, for example some family member. He may as well want to sell it. It doesn't matter.
Lisa: 3 months. That's not bad.
Linda: It isn't. You're right. Still I thought I'd stay there longer. I like that place.
Lisa: Yeah... it's quite comfy and close to the office.
Linda: And not that pricey.
Lisa: Put some post on FB. Maybe someone from your friends has an interesting place to rent. It's always better to do such business with someone you know.
Linda: I'll think about it.
Lisa: Why are you hestitating?
Linda: I don't like posting such news. I feel as if I was losing my privacy.
Lisa: Come on! You're exaggerating. You may get some help. That's easier than you think.
Linda: I'll think about it, ok?
Lisa: Ok. I'll think about it too. I have friends too, you know :-p
Linda: I should think so :-p
Lisa: Don't worry. 3 months that's almost a hundred days. You'll find something :-)
Linda: Thanks :-)"
13715745,"Sam: hi everybody, some drinks tonight?
Barbara: Jeff and Lia are not in town 😟
Blake: We don't have to do everything together. I'd relax tonight with pleasure. I've had a horrible week at work
Barbara: True, I may join you as well
Sam: So whoever wants to come I'll be at bar Fiasco from 8pm
Barbara: nice!
Jeff: Enjoy, guys!
Blake: I'll be there!
Samantha: Has anybody seen my umbrella?
Blake: The one with a big penis?
Samantha: Hahah, it's not a penis, it's a sunflower!
Barbara: it does look like a penis though, hahaha
Blake: It's not a penis? I was sure it was a huge dick 🤣 I even thought how emancipated you are!
Samantha: 🤦‍♀
Jeff: Samantha, you left it at my place!
Blake: I'm not sure she really wants it back now
Samantha: I really don't care 🤷‍♀
Jeff: But we're coming in a week, will you manage without the penis?
Samantha: depends on the weather I guess
Lia: You all exaggerate the meaning of the penis in women's lives
Samantha: so true. This penis is very easy to replace
Barbara: The all are!
Blake: so sad!
Sam: another reason to get drunk tonight!"
13682474,"Karson: Hey
Finley: Hi
Karson: What's up ?
Finley: Nothing much and u?
Karson: Making dinner
Finley: What are you preparing?
Karson: Spaghetti
Finley: Nice. When will u cook for me? :)
Karson: When you come visit me
Finley: Hehe. U a pilot, steal a plane and come here
Karson: Not possible
Finley: Haha
Karson: I'll get shot down before even getting anywhere
Finley: Just joking
Karson: I know
Finley: :)
Karson: Good night
Finley: Already? Ok.. good night. Sweet dreams
Karson: Yes already I have work early tomorrow. Thanks you too
Finley: Okie ;)"
13829978,"Joshua: <file_photo>
Joshua: look at him!
Nelson: is that a rat or sth?
Joshua: you've never seen a possum before?
Nelson: no
Joshua: possums are great
Nelson: what's so great about mutated rats?
Joshua: lol
Joshua: they eat lice and are cute
Nelson: yeah, eating lice is super cute
Joshua: are you scared of them?
Nelson: grossed out
Joshua: but they are not rodents
Nelson: where did you take this photo btw?
Joshua: at my backyard
Nelson: how come I never saw them then?
Joshua: they are nocturnal
Nelson: you seem to know a lot about them
Nelson: <file_gif>
Joshua: it would be stranger to see animal every year and not know anything about it
Nelson: fair point
Nelson: well, looks like I won't be hanging out there at night then
Joshua: <file_gif>"
13611482,"Gary: How’s office. Why Justin sick
Angela: It's sooo boring. But Monica made sure that I'm busy: 5 pages to translate. And Justin...
Gary: Google translate it. Amazing tool.
Angela: Says he's vomiting in a toilet, and that tomorrow he's going to the pharmacy.
Gary: Waste of space
Angela: He ate pizza
Gary: Haha
Angela: So I would say it probably takes like 1 week to recover
Gary: Yea for sure
Angela: Poor boy
Gary: If it’s pepperoni pizza. Maybe 2 weeks
Angela: Might be.
Gary: That’s the going pizza sickness diagnosis. Surprised u didn’t know that lol.
Angela: How is Glasgow? What are you doing actually?
Gary: Nice. Like an assessment thing. Questions, role play and stuff.
Angela: Have you seen your doppelganger?
Gary: 3 will come for interview. 2 girls and 1 lad. There’s Natalie. Everyone likes her the best.
Angela: I've met Monica in the office.
Gary: Why were u there? Anything interesting?
Angela: I guess she couldn't cope with the fact that she had to leave it for a day
Gary: Haha, I guess so. She was quite chill today. Did she stay long? And why were u there at night…
Angela: Because I was procrastinating the whole morning, and Monica sent me a request for translation. So it took me a couple of hours +Sara who needs supervision, +some other stuff that I just had to finish, clean the desk, etc.
Gary: Yeah well ur last day, trying to make the most of it right!?
Angela: So time just went by. I probably could have organized my day better… +Dulce wasn't there, so I had to sort also some other things. Well, I did what I had to do. No regrets. "
13819864,"Oliver: I think I should stop reading the rules after we already played a game
Oliver: found two things we were doing wrong today
Chris: maybe it shows that you should keep reading them
Chris: so what we were doing wrong?
Oliver: first the basic follow-up only gives you temp influence and not the permanent one (so my whole strategy for the day was basically based on a wrong rule :P)
Oliver: and second, you only get the income for the resources you own (tokens on top) and not for everything you have access to
Chris: the map had full symbol drawn for the action so I also thought it was permanent influence
Chris: had no idea about the second one
Emily: the second rule means money would be much more sparse
Oliver: well yes but it gives you a reason to build an already existing building again
Oliver: with the rules we played with there was no sense in doing that
Emily: true
Emily: yet another game we need to play again with the right rules ;)
Oliver: additionally during the vote phase, if there is a draw the first decision is taken by the player with the least amount of points and not the closest to the player initiating the vote
Chris: makes sense
Chris: but I'm not sure about the income phase, it's written that you get income for import
Olivier: well yes but technically the import action is building your own buildings
Oliver: so no matter how you look at it with import you'll always be on top with your token and get the income
Chris: right
Chris: well just like Emily said we need to play this again
Emily: we can always do it during the next meeting
Oliver: as usual I'm up for anything
Oliver: but if we'll play a new game, let me read the rules first :P"
13681861,"Allie: Hi :-) I'm back! :-)
Will: Hi :-) Welcome home!
Will: <file_video>
Allie: :-) Thank you! I've got lots of pictures. Have a look at some
Allie: <file_zip>
Will: Wow. Thanks. The place looks awesome and you look stunning!
Will: ... and so happy!
Allie: I am :-) :-D :-*
Will: I'm so glad! 
Allie: Would you like to see the rest?
Will: Sure! Are you going to organise a private photo exhibition for friends?
Allie: For you, Jenny and Fred. Are you in?
Will: I'm in. When?
Allie: The weekend. Choose the day. I haven't invited anyone yet.
Will: I'm the first? Thanks Allie :-)
Will: Saturday
Allie: Done. Come any time in the evening. I'll make some goodies and I'll be waiting for you all.
Will: The sheer thought of your goodies makes my mouth water. It's good I didn't choose Sunday. The waiting would be terrible.
Allie: You'll have an extra helping, then :-)
Will: I can't wait! Thanks for the invitation! And see you at your place :-)
Allie: :-) See you"
13728194,"Charlie: i passed the CLO 
Kobe: im sure it was eady.. 
Kobe: easy*
Charlie: it was not. for me atleast :p
Kobe: so how did you do it
Charlie: i had my phone. i had internet access. xD
Kobe: what??
Charlie: im serious :D
Kobe: HOW??
Charlie: well it was so much of an exam pffttt
Kobe: so you were the only one in her office?
Charlie: yea
Charlie: she saw me copy it from my phone xD
Kobe: she DID NOT :D
Charlie: im telling you man XD it was a piece of cake after that
Kobe: im sure it was
Charlie: and then henrique came into the office 
Charlie: he had some work stuff
Charlie: and he helped me too xD
Kobe: in front of her??
Charlie: YESS xD
Kobe: cool xD"
13716673,"Josh: Hey, Mike
Josh: How's your new job?
Mike: It's okay
Jay: You're designing for this friend of mine?
Mike: Yeah
Mike: He seems reasonable
Jay: he is
Jay: You can ask him any details
Jay: He will help you
Mike: good to know, mate
Mike: I'm also finishing my previous project
Mike: So I'm swamped
Josh: shame
Josh: wanted to grab a beer this afternoon with both of you
Mike: I won't make it
Jay: me neither
Jay: next Tuesday?
Josh: seems okay
Mike: I'll do my best
Jay: we're confirm later on this week"
13680404,"Enrique: Thanks for sharing your collection with the class. They loved it!
Farrah: No problem! It was my pleasure!
Enrique: Not everyday you get to see some of those up close and personal like that. We were wowed!
Farrah: Oh, gee, that's so nice!
Enrique: You have a great collection, you should be proud!
Farrah: I am, but not everyone appreciates it.
Enrique: Fossils are a unique thing to collect, that's for sure.
Farrah: If you leave them sitting around, they just become dust magnets!
Enrique: So it's good to share them.
Farrah: Especially with little kids, they get so amazed! It was a fun day.
Enrique: It was for us as well! Will you come back again?
Farrah: Of course! Any time!
Enrique: I was thinking that our 4th grade students would like to check them out as well. Can I give your name and number to that teacher?
Farrah: Sure thing. 
Enrique: I'm not sure how it fits into the lesson plan, so they may not get in touch until next semester.
Farrah: Fair enough. No problem, I understand.
Enrique: Thanks again! It was really interesting!
Farrah: Of course! Any time, and now I have a better idea of other ones to bring next time.
Enrique: That would be great.
Farrah: Some of the questions really made me wish I had brought my whole collection, but that just isn't practical.
Enrique: Oh, I understand. I'm sure you'll do fine next time with whatever you bring.
Farrah: Thanks! 
Enrique: Our pleasure!"
13681833,"John: Hi, Paul.
Paul: Hi, John.
John: I've got this new project in mind.
Paul: You do? What is it?
John: I'll be straight Paul.
Paul: That's good. Go ahead.
John: Let it be, then, Paul.
Paul: Let it be what?
John: I am thinking about writing a song?
Paul: Really? Have you ever done a thing like that?
John: As a matter of fact I have. Just never advertised it much.
Paul: So what your song is gonna be about.
John: That's the problem, Paul. I was hoping you might suggest something.
Paul: Well, I don't know John. It could be anything really.
John: Like what? Can you be a bit more specific?
Paul: How about world peace. That's important.
John: You really think so? 
Paul: Yes, I do.
John: Sounds a bit boring and unrealistic.
Paul: It is that. But important too."
13730435,"Donna: Hi Rach, everyone ok your end?
Rachel: Hello Donna! Long time no See! How's my favourite cousin!?
Donna: Not sure, haven't seen Wendy since Christmas.
Rachel: Very funny! How did Oliver get on?
Donna: Well, quite well, I think. He had 5 A levels, 4 A*s and 1 A.
Rachel: Quite well!? That’s fanfuckingtastic!!! You've obviously got the brains on your side of the family!
Donna: Thanks! Well, what about Jay?
Rachel: 3 Bs, he's over the moon! He's got into his course and all set to be off!
Donna: Russell Group, is it?
Rachel: What, sorry?
Donna: I mean, I assume, he's got into a Russell Group university, I mean the others are ok, but really, you know, not that good!
Rachel: I honestly don't know. He got the grades, was accepted and he's going. Simple as. We're all very proud of him, actually. He's saving up for a car now.
Donna: Well, as long as you're all happy with it, that's fine. We can't all be high fliers.
Rachel: Now, hang on a sec, Donna. You're my cousin and we've always got on well, but I'm not going to put my son down and ruin his happiness just because he didn't get bleeding A* grades! 
Donna: No, of course. I'm sure you've been as supportive as you are able to be. I believe in really pushing children to achieve.
Rachel: God, you are really something, Donna! Jay is a happy, confident boy and I leave him to his own devices because I trust him!
Donna: Well, Oliver has downloaded his reading list already and is working through them. The competition to stand out in law is fierce. A little encouragement wouldn't go amiss for Jay.
Rachel: Ok, I've had enough of this conversation! Jay is well adjusted and people like him. That's more than I can say for Oliver!
Donna: Well, we'll see about that in 5 years time when Oliver is earning 6 figures and Jay is still scraping a living doing his weird so-called art!
Rachel: Bye Donna, I think you've said quite enough!"
13812773,"Joanna: My doctor told me that I shouldn't be doing yoga any more.
Paula: Why is that?
Joanna: He said there's something wrong with my back.
Paula: That doesn't necessary mean you need to stop doing yoga.
Joanna: Well, that's what he said. I'm not a doctor.
Paula: But does he know what kind of yoga you do?
Joanna: Hahaha, like he cares
Paula: See? Btw, what kind of yoga you do actually? :D
Joanna: I tried different, but now I'm going to ashtanga classes.
Paula: Hm... It is quite strenuous.
Joanna: So what do you suggest?
Paula: I don't know what's wrong with your back, but I'd rather go for sivananda.
Joanna: I tried it at the beginning, but I found it boring to be honest...
Paula: Not if you have a good teacher.
Joanna: Could you recommend me someone then?
Paula: Of course I can! With pleasure!
Paula: I go to Lotus studio, call them and ask for classes with Tina. She's amazing.
Joanna: Thank you! I love doing yoga, I was feeling really bummed out when the doctor told me to quit.
Paula: I don't think that you have to. Maybe you could bring all your medical files to consult?
Joanna: Is this possible?
Paula: There's one therapist, you know, just in case someone's injured. He can have a look and advise you which exercise you can do and which to avoid.
Joanna: That'd be wonderful!"
